num_threads,iteration,matrix_size,execution_time_ms
Execution time: 622 ms
14,3,2048,Starting optimized computation...
Execution time: 641 ms
14,4,2048,Starting optimized computation...
Execution time: 627 ms
14,5,2048,Starting optimized computation...
Execution time: 664 ms
14,6,2048,Starting optimized computation...
Execution time: 637 ms
14,7,2048,Starting optimized computation...
Execution time: 629 ms
14,8,2048,Starting optimized computation...
Execution time: 641 ms
14,9,2048,Starting optimized computation...
Execution time: 649 ms
15,0,2048,Starting optimized computation...
Execution time: 622 ms
15,1,2048,Starting optimized computation...
Execution time: 654 ms
15,2,2048,Starting optimized computation...
Execution time: 621 ms
15,3,2048,Starting optimized computation...
Execution time: 599 ms
15,4,2048,Starting optimized computation...
Execution time: 627 ms
15,5,2048,Starting optimized computation...
Execution time: 635 ms
15,6,2048,Starting optimized computation...
Execution time: 628 ms
15,7,2048,Starting optimized computation...
Execution time: 630 ms
15,8,2048,Starting optimized computation...
Execution time: 642 ms
15,9,2048,Starting optimized computation...
Execution time: 629 ms
16,0,2048,Starting optimized computation...
Execution time: 610 ms
16,1,2048,Starting optimized computation...
Execution time: 616 ms
16,2,2048,Starting optimized computation...
Execution time: 620 ms
16,3,2048,Starting optimized computation...
Execution time: 629 ms
16,4,2048,Starting optimized computation...
Execution time: 605 ms
16,5,2048,Starting optimized computation...
Execution time: 614 ms
16,6,2048,Starting optimized computation...
Execution time: 583 ms
16,7,2048,Starting optimized computation...
Execution time: 625 ms
16,8,2048,Starting optimized computation...
Execution time: 602 ms
16,9,2048,Starting optimized computation...
Execution time: 601 ms
17,0,2048,Starting optimized computation...
Execution time: 610 ms
17,1,2048,Starting optimized computation...
Execution time: 575 ms
17,2,2048,Starting optimized computation...
Execution time: 596 ms
17,3,2048,Starting optimized computation...
Execution time: 602 ms
17,4,2048,Starting optimized computation...
Execution time: 605 ms
17,5,2048,Starting optimized computation...
Execution time: 585 ms
17,6,2048,Starting optimized computation...
Execution time: 582 ms
17,7,2048,Starting optimized computation...
Execution time: 616 ms
17,8,2048,Starting optimized computation...
Execution time: 598 ms
17,9,2048,Starting optimized computation...
Execution time: 560 ms
18,0,2048,Starting optimized computation...
Execution time: 600 ms
18,1,2048,Starting optimized computation...
Execution time: 594 ms
18,2,2048,Starting optimized computation...
Execution time: 587 ms
18,3,2048,Starting optimized computation...
Execution time: 614 ms
18,4,2048,Starting optimized computation...
Execution time: 606 ms
18,5,2048,Starting optimized computation...
Execution time: 569 ms
18,6,2048,Starting optimized computation...
Execution time: 592 ms
18,7,2048,Starting optimized computation...
Execution time: 595 ms
18,8,2048,Starting optimized computation...
Execution time: 571 ms
18,9,2048,Starting optimized computation...
Execution time: 613 ms
19,0,2048,Starting optimized computation...
Execution time: 583 ms
19,1,2048,Starting optimized computation...
Execution time: 595 ms
19,2,2048,Starting optimized computation...
Execution time: 627 ms
19,3,2048,Starting optimized computation...
Execution time: 580 ms
19,4,2048,Starting optimized computation...
Execution time: 620 ms
19,5,2048,Starting optimized computation...
Execution time: 614 ms
19,6,2048,Starting optimized computation...
Execution time: 585 ms
19,7,2048,Starting optimized computation...
Execution time: 595 ms
19,8,2048,Starting optimized computation...
Execution time: 570 ms
19,9,2048,Starting optimized computation...
Execution time: 581 ms
20,0,2048,Starting optimized computation...
Execution time: 556 ms
20,1,2048,Starting optimized computation...
Execution time: 559 ms
20,2,2048,Starting optimized computation...
Execution time: 573 ms
20,3,2048,Starting optimized computation...
Execution time: 586 ms
20,4,2048,Starting optimized computation...
Execution time: 580 ms
20,5,2048,Starting optimized computation...
Execution time: 588 ms
20,6,2048,Starting optimized computation...
Execution time: 575 ms
20,7,2048,Starting optimized computation...
Execution time: 607 ms
20,8,2048,Starting optimized computation...
Execution time: 592 ms
20,9,2048,Starting optimized computation...
Execution time: 584 ms
